animal,pair,epoch,lag_bin,lag_ms,cc1
7,DMS-ACC,expert,-10,-250,0.1621
7,DMS-ACC,expert,-9,-225,0.1671
7,DMS-ACC,expert,-8,-200,0.1671
7,DMS-ACC,expert,-7,-175,0.1541
7,DMS-ACC,expert,-6,-150,0.1567
7,DMS-ACC,expert,-5,-125,0.1491
7,DMS-ACC,expert,-4,-100,0.1661
7,DMS-ACC,expert,-3,-75,0.1535
7,DMS-ACC,expert,-2,-50,0.1701
7,DMS-ACC,expert,-1,-25,0.166
7,DMS-ACC,expert,0,0,0.163
7,DMS-ACC,expert,1,25,0.1602
7,DMS-ACC,expert,2,50,0.1694
7,DMS-ACC,expert,3,75,0.1622
7,DMS-ACC,expert,4,100,0.1627
7,DMS-ACC,expert,5,125,0.152
7,DMS-ACC,expert,6,150,0.1599
7,DMS-ACC,expert,7,175,0.1677
7,DMS-ACC,expert,8,200,0.1431
7,DMS-ACC,expert,9,225,0.1502
7,DMS-ACC,expert,10,250,0.146
9,DMS-ACC,naive,-10,-250,0.169
9,DMS-ACC,naive,-9,-225,0.1685
9,DMS-ACC,naive,-8,-200,0.1516
9,DMS-ACC,naive,-7,-175,0.1481
9,DMS-ACC,naive,-6,-150,0.1952
9,DMS-ACC,naive,-5,-125,0.1549
9,DMS-ACC,naive,-4,-100,0.1526
9,DMS-ACC,naive,-3,-75,0.1653
9,DMS-ACC,naive,-2,-50,0.1789
9,DMS-ACC,naive,-1,-25,0.1672
9,DMS-ACC,naive,0,0,0.2171
9,DMS-ACC,naive,1,25,0.1878
9,DMS-ACC,naive,2,50,0.1987
9,DMS-ACC,naive,3,75,0.1808
9,DMS-ACC,naive,4,100,0.1713
9,DMS-ACC,naive,5,125,0.1744
9,DMS-ACC,naive,6,150,0.1615
9,DMS-ACC,naive,7,175,0.1688
9,DMS-ACC,naive,8,200,0.1432
9,DMS-ACC,naive,9,225,0.1786
9,DMS-ACC,naive,10,250,0.1652
9,DMS-ACC,intermediate,-10,-250,0.2276
9,DMS-ACC,intermediate,-9,-225,0.1567
9,DMS-ACC,intermediate,-8,-200,0.1609
9,DMS-ACC,intermediate,-7,-175,0.1502
9,DMS-ACC,intermediate,-6,-150,0.1712
9,DMS-ACC,intermediate,-5,-125,0.1888
9,DMS-ACC,intermediate,-4,-100,0.1649
9,DMS-ACC,intermediate,-3,-75,0.1805
9,DMS-ACC,intermediate,-2,-50,0.1711
9,DMS-ACC,intermediate,-1,-25,0.1567
9,DMS-ACC,intermediate,0,0,0.1789
9,DMS-ACC,intermediate,1,25,0.1669
9,DMS-ACC,intermediate,2,50,0.1607
9,DMS-ACC,intermediate,3,75,0.1457
9,DMS-ACC,intermediate,4,100,0.1643
9,DMS-ACC,intermediate,5,125,0.1312
9,DMS-ACC,intermediate,6,150,0.1517
9,DMS-ACC,intermediate,7,175,0.1578
9,DMS-ACC,intermediate,8,200,0.1598
9,DMS-ACC,intermediate,9,225,0.1817
9,DMS-ACC,intermediate,10,250,0.1989
9,DMS-ACC,expert,-10,-250,0.1819
9,DMS-ACC,expert,-9,-225,0.1418
9,DMS-ACC,expert,-8,-200,0.1492
9,DMS-ACC,expert,-7,-175,0.1551
9,DMS-ACC,expert,-6,-150,0.1615
9,DMS-ACC,expert,-5,-125,0.1583
9,DMS-ACC,expert,-4,-100,0.1381
9,DMS-ACC,expert,-3,-75,0.1576
9,DMS-ACC,expert,-2,-50,0.1821
9,DMS-ACC,expert,-1,-25,0.1551
9,DMS-ACC,expert,0,0,0.1754
9,DMS-ACC,expert,1,25,0.1627
9,DMS-ACC,expert,2,50,0.1462
9,DMS-ACC,expert,3,75,0.1327
9,DMS-ACC,expert,4,100,0.1567
9,DMS-ACC,expert,5,125,0.1335
9,DMS-ACC,expert,6,150,0.1452
9,DMS-ACC,expert,7,175,0.1575
9,DMS-ACC,expert,8,200,0.1485
9,DMS-ACC,expert,9,225,0.1489
9,DMS-ACC,expert,10,250,0.1305
9,V1-DMS,naive,-10,-250,0.1895
9,V1-DMS,naive,-9,-225,0.1852
9,V1-DMS,naive,-8,-200,0.1749
9,V1-DMS,naive,-7,-175,0.179
9,V1-DMS,naive,-6,-150,0.1789
9,V1-DMS,naive,-5,-125,0.2178
9,V1-DMS,naive,-4,-100,0.1756
9,V1-DMS,naive,-3,-75,0.1566
9,V1-DMS,naive,-2,-50,0.1733
9,V1-DMS,naive,-1,-25,0.1983
9,V1-DMS,naive,0,0,0.1899
9,V1-DMS,naive,1,25,0.1625
9,V1-DMS,naive,2,50,0.1164
9,V1-DMS,naive,3,75,0.1567
9,V1-DMS,naive,4,100,0.1351
9,V1-DMS,naive,5,125,0.1631
9,V1-DMS,naive,6,150,0.152
9,V1-DMS,naive,7,175,0.1708
9,V1-DMS,naive,8,200,0.1541
9,V1-DMS,naive,9,225,0.1572
9,V1-DMS,naive,10,250,0.178
9,V1-DMS,intermediate,-10,-250,0.1299
9,V1-DMS,intermediate,-9,-225,0.1282
9,V1-DMS,intermediate,-8,-200,0.1358
9,V1-DMS,intermediate,-7,-175,0.2612
9,V1-DMS,intermediate,-6,-150,0.1602
9,V1-DMS,intermediate,-5,-125,0.1675
9,V1-DMS,intermediate,-4,-100,0.1556
9,V1-DMS,intermediate,-3,-75,0.182
9,V1-DMS,intermediate,-2,-50,0.1432
9,V1-DMS,intermediate,-1,-25,0.1526
9,V1-DMS,intermediate,0,0,0.1854
9,V1-DMS,intermediate,1,25,0.1853
9,V1-DMS,intermediate,2,50,0.1469
9,V1-DMS,intermediate,3,75,0.1347
9,V1-DMS,intermediate,4,100,0.1485
9,V1-DMS,intermediate,5,125,0.1515
9,V1-DMS,intermediate,6,150,0.1929
9,V1-DMS,intermediate,7,175,0.3354
9,V1-DMS,intermediate,8,200,0.4255
9,V1-DMS,intermediate,9,225,0.1402
9,V1-DMS,intermediate,10,250,0.1319
9,V1-DMS,expert,-10,-250,0.1706
9,V1-DMS,expert,-9,-225,0.1662
9,V1-DMS,expert,-8,-200,0.1367
9,V1-DMS,expert,-7,-175,0.14
9,V1-DMS,expert,-6,-150,0.1276
9,V1-DMS,expert,-5,-125,0.1671
9,V1-DMS,expert,-4,-100,0.1581
9,V1-DMS,expert,-3,-75,0.1808
9,V1-DMS,expert,-2,-50,0.1426
9,V1-DMS,expert,-1,-25,0.1479
9,V1-DMS,expert,0,0,0.2765
9,V1-DMS,expert,1,25,0.3002
9,V1-DMS,expert,2,50,0.1582
9,V1-DMS,expert,3,75,0.165
9,V1-DMS,expert,4,100,0.1629
9,V1-DMS,expert,5,125,0.1445
9,V1-DMS,expert,6,150,0.1631
9,V1-DMS,expert,7,175,0.1524
9,V1-DMS,expert,8,200,0.135
9,V1-DMS,expert,9,225,0.1582
9,V1-DMS,expert,10,250,0.2246
9,V1-ACC,naive,-10,-250,0.1812
9,V1-ACC,naive,-9,-225,0.1769
9,V1-ACC,naive,-8,-200,0.1863
9,V1-ACC,naive,-7,-175,0.1914
9,V1-ACC,naive,-6,-150,0.1879
9,V1-ACC,naive,-5,-125,0.1856
9,V1-ACC,naive,-4,-100,0.1977
9,V1-ACC,naive,-3,-75,0.1989
9,V1-ACC,naive,-2,-50,0.2195
9,V1-ACC,naive,-1,-25,0.2386
9,V1-ACC,naive,0,0,0.2416
9,V1-ACC,naive,1,25,0.2155
9,V1-ACC,naive,2,50,0.2258
9,V1-ACC,naive,3,75,0.191
9,V1-ACC,naive,4,100,0.1834
9,V1-ACC,naive,5,125,0.1835
9,V1-ACC,naive,6,150,0.1676
9,V1-ACC,naive,7,175,0.1972
9,V1-ACC,naive,8,200,0.2202
9,V1-ACC,naive,9,225,0.2213
9,V1-ACC,naive,10,250,0.192
9,V1-ACC,intermediate,-10,-250,0.1876
9,V1-ACC,intermediate,-9,-225,0.1863
9,V1-ACC,intermediate,-8,-200,0.1941
9,V1-ACC,intermediate,-7,-175,0.1993
9,V1-ACC,intermediate,-6,-150,0.1988
9,V1-ACC,intermediate,-5,-125,0.1963
9,V1-ACC,intermediate,-4,-100,0.212
9,V1-ACC,intermediate,-3,-75,0.2116
9,V1-ACC,intermediate,-2,-50,0.2041
9,V1-ACC,intermediate,-1,-25,0.1988
9,V1-ACC,intermediate,0,0,0.1868
9,V1-ACC,intermediate,1,25,0.1741
9,V1-ACC,intermediate,2,50,0.1637
9,V1-ACC,intermediate,3,75,0.1797
9,V1-ACC,intermediate,4,100,0.1735
9,V1-ACC,intermediate,5,125,0.1691
9,V1-ACC,intermediate,6,150,0.1523
9,V1-ACC,intermediate,7,175,0.1695
9,V1-ACC,intermediate,8,200,0.1848
9,V1-ACC,intermediate,9,225,0.1653
9,V1-ACC,intermediate,10,250,0.1727
9,V1-ACC,expert,-10,-250,0.1785
9,V1-ACC,expert,-9,-225,0.2082
9,V1-ACC,expert,-8,-200,0.183
9,V1-ACC,expert,-7,-175,0.1431
9,V1-ACC,expert,-6,-150,0.1629
9,V1-ACC,expert,-5,-125,0.1877
9,V1-ACC,expert,-4,-100,0.1776
9,V1-ACC,expert,-3,-75,0.1715
9,V1-ACC,expert,-2,-50,0.1774
9,V1-ACC,expert,-1,-25,0.1634
9,V1-ACC,expert,0,0,0.1659
9,V1-ACC,expert,1,25,0.1844
9,V1-ACC,expert,2,50,0.1519
9,V1-ACC,expert,3,75,0.2103
9,V1-ACC,expert,4,100,0.1658
9,V1-ACC,expert,5,125,0.1752
9,V1-ACC,expert,6,150,0.1557
9,V1-ACC,expert,7,175,0.162
9,V1-ACC,expert,8,200,0.1658
9,V1-ACC,expert,9,225,0.1629
9,V1-ACC,expert,10,250,0.1556
10,DMS-DLS,naive,-10,-250,0.3728
10,DMS-DLS,naive,-9,-225,0.395
10,DMS-DLS,naive,-8,-200,0.4108
10,DMS-DLS,naive,-7,-175,0.4101
10,DMS-DLS,naive,-6,-150,0.4314
10,DMS-DLS,naive,-5,-125,0.4599
10,DMS-DLS,naive,-4,-100,0.4841
10,DMS-DLS,naive,-3,-75,0.519
10,DMS-DLS,naive,-2,-50,0.5908
10,DMS-DLS,naive,-1,-25,0.667
10,DMS-DLS,naive,0,0,0.6941
10,DMS-DLS,naive,1,25,0.6323
10,DMS-DLS,naive,2,50,0.5702
10,DMS-DLS,naive,3,75,0.5113
10,DMS-DLS,naive,4,100,0.4409
10,DMS-DLS,naive,5,125,0.3548
10,DMS-DLS,naive,6,150,0.3384
10,DMS-DLS,naive,7,175,0.3005
10,DMS-DLS,naive,8,200,0.3387
10,DMS-DLS,naive,9,225,0.3527
10,DMS-DLS,naive,10,250,0.3634
10,DMS-DLS,intermediate,-10,-250,0.5395
10,DMS-DLS,intermediate,-9,-225,0.5305
10,DMS-DLS,intermediate,-8,-200,0.5417
10,DMS-DLS,intermediate,-7,-175,0.5427
10,DMS-DLS,intermediate,-6,-150,0.5526
10,DMS-DLS,intermediate,-5,-125,0.5674
10,DMS-DLS,intermediate,-4,-100,0.6005
10,DMS-DLS,intermediate,-3,-75,0.6201
10,DMS-DLS,intermediate,-2,-50,0.6393
10,DMS-DLS,intermediate,-1,-25,0.6852
10,DMS-DLS,intermediate,0,0,0.7388
10,DMS-DLS,intermediate,1,25,0.7026
10,DMS-DLS,intermediate,2,50,0.6866
10,DMS-DLS,intermediate,3,75,0.676
10,DMS-DLS,intermediate,4,100,0.6776
10,DMS-DLS,intermediate,5,125,0.6285
10,DMS-DLS,intermediate,6,150,0.6411
10,DMS-DLS,intermediate,7,175,0.6125
10,DMS-DLS,intermediate,8,200,0.5909
10,DMS-DLS,intermediate,9,225,0.6073
10,DMS-DLS,intermediate,10,250,0.5786
10,DMS-DLS,expert,-10,-250,0.5739
10,DMS-DLS,expert,-9,-225,0.59
10,DMS-DLS,expert,-8,-200,0.5837
10,DMS-DLS,expert,-7,-175,0.6207
10,DMS-DLS,expert,-6,-150,0.6312
10,DMS-DLS,expert,-5,-125,0.6563
10,DMS-DLS,expert,-4,-100,0.6544
10,DMS-DLS,expert,-3,-75,0.6997
10,DMS-DLS,expert,-2,-50,0.7235
10,DMS-DLS,expert,-1,-25,0.7644
10,DMS-DLS,expert,0,0,0.7867
10,DMS-DLS,expert,1,25,0.736
10,DMS-DLS,expert,2,50,0.7362
10,DMS-DLS,expert,3,75,0.7217
10,DMS-DLS,expert,4,100,0.7287
10,DMS-DLS,expert,5,125,0.6937
10,DMS-DLS,expert,6,150,0.6862
10,DMS-DLS,expert,7,175,0.6579
10,DMS-DLS,expert,8,200,0.6589
10,DMS-DLS,expert,9,225,0.625
10,DMS-DLS,expert,10,250,0.6246
10,DMS-ACC,naive,-10,-250,0.126
10,DMS-ACC,naive,-9,-225,0.1376
10,DMS-ACC,naive,-8,-200,0.1252
10,DMS-ACC,naive,-7,-175,0.1164
10,DMS-ACC,naive,-6,-150,0.1521
10,DMS-ACC,naive,-5,-125,0.1488
10,DMS-ACC,naive,-4,-100,0.1535
10,DMS-ACC,naive,-3,-75,0.165
10,DMS-ACC,naive,-2,-50,0.1619
10,DMS-ACC,naive,-1,-25,0.1576
10,DMS-ACC,naive,0,0,0.2741
10,DMS-ACC,naive,1,25,0.1502
10,DMS-ACC,naive,2,50,0.1406
10,DMS-ACC,naive,3,75,0.1463
10,DMS-ACC,naive,4,100,0.1556
10,DMS-ACC,naive,5,125,0.1948
10,DMS-ACC,naive,6,150,0.1757
10,DMS-ACC,naive,7,175,0.1659
10,DMS-ACC,naive,8,200,0.153
10,DMS-ACC,naive,9,225,0.1633
10,DMS-ACC,naive,10,250,0.1749
10,DMS-ACC,intermediate,-10,-250,0.1246
10,DMS-ACC,intermediate,-9,-225,0.135
10,DMS-ACC,intermediate,-8,-200,0.1316
10,DMS-ACC,intermediate,-7,-175,0.1146
10,DMS-ACC,intermediate,-6,-150,0.1354
10,DMS-ACC,intermediate,-5,-125,0.1311
10,DMS-ACC,intermediate,-4,-100,0.1654
10,DMS-ACC,intermediate,-3,-75,0.1588
10,DMS-ACC,intermediate,-2,-50,0.137
10,DMS-ACC,intermediate,-1,-25,0.1609
10,DMS-ACC,intermediate,0,0,1.0
10,DMS-ACC,intermediate,1,25,0.1501
10,DMS-ACC,intermediate,2,50,0.1397
10,DMS-ACC,intermediate,3,75,0.1489
10,DMS-ACC,intermediate,4,100,0.1404
10,DMS-ACC,intermediate,5,125,0.1268
10,DMS-ACC,intermediate,6,150,0.1298
10,DMS-ACC,intermediate,7,175,0.1269
10,DMS-ACC,intermediate,8,200,0.1442
10,DMS-ACC,intermediate,9,225,0.1408
10,DMS-ACC,intermediate,10,250,0.115
10,DMS-ACC,expert,-10,-250,0.2228
10,DMS-ACC,expert,-9,-225,0.2194
10,DMS-ACC,expert,-8,-200,0.2287
10,DMS-ACC,expert,-7,-175,0.2308
10,DMS-ACC,expert,-6,-150,0.209
10,DMS-ACC,expert,-5,-125,0.2262
10,DMS-ACC,expert,-4,-100,0.2069
10,DMS-ACC,expert,-3,-75,0.1965
10,DMS-ACC,expert,-2,-50,0.1675
10,DMS-ACC,expert,-1,-25,0.2184
10,DMS-ACC,expert,0,0,0.2616
10,DMS-ACC,expert,1,25,0.2215
10,DMS-ACC,expert,2,50,0.2198
10,DMS-ACC,expert,3,75,0.2133
10,DMS-ACC,expert,4,100,0.2188
10,DMS-ACC,expert,5,125,0.1228
10,DMS-ACC,expert,6,150,0.1232
10,DMS-ACC,expert,7,175,0.1382
10,DMS-ACC,expert,8,200,0.1312
10,DMS-ACC,expert,9,225,0.1414
10,DMS-ACC,expert,10,250,0.17
10,DLS-ACC,naive,-10,-250,0.2201
10,DLS-ACC,naive,-9,-225,0.1936
10,DLS-ACC,naive,-8,-200,0.1881
10,DLS-ACC,naive,-7,-175,0.1992
10,DLS-ACC,naive,-6,-150,0.1678
10,DLS-ACC,naive,-5,-125,0.1436
10,DLS-ACC,naive,-4,-100,0.1876
10,DLS-ACC,naive,-3,-75,0.1663
10,DLS-ACC,naive,-2,-50,0.1518
10,DLS-ACC,naive,-1,-25,0.2103
10,DLS-ACC,naive,0,0,0.252
10,DLS-ACC,naive,1,25,0.1654
10,DLS-ACC,naive,2,50,0.1616
10,DLS-ACC,naive,3,75,0.1533
10,DLS-ACC,naive,4,100,0.1553
10,DLS-ACC,naive,5,125,0.1342
10,DLS-ACC,naive,6,150,0.1379
10,DLS-ACC,naive,7,175,0.1245
10,DLS-ACC,naive,8,200,0.1153
10,DLS-ACC,naive,9,225,0.1343
10,DLS-ACC,naive,10,250,0.1411
10,DLS-ACC,intermediate,-10,-250,0.1058
10,DLS-ACC,intermediate,-9,-225,0.1157
10,DLS-ACC,intermediate,-8,-200,0.0947
10,DLS-ACC,intermediate,-7,-175,0.0892
10,DLS-ACC,intermediate,-6,-150,0.0959
10,DLS-ACC,intermediate,-5,-125,0.1386
10,DLS-ACC,intermediate,-4,-100,0.1539
10,DLS-ACC,intermediate,-3,-75,0.1182
10,DLS-ACC,intermediate,-2,-50,0.1345
10,DLS-ACC,intermediate,-1,-25,0.1392
10,DLS-ACC,intermediate,0,0,0.1355
10,DLS-ACC,intermediate,1,25,0.1287
10,DLS-ACC,intermediate,2,50,0.1694
10,DLS-ACC,intermediate,3,75,0.1172
10,DLS-ACC,intermediate,4,100,0.1144
10,DLS-ACC,intermediate,5,125,0.1226
10,DLS-ACC,intermediate,6,150,0.1425
10,DLS-ACC,intermediate,7,175,0.1143
10,DLS-ACC,intermediate,8,200,0.1169
10,DLS-ACC,intermediate,9,225,0.105
10,DLS-ACC,intermediate,10,250,0.2053
10,DLS-ACC,expert,-10,-250,0.2562
10,DLS-ACC,expert,-9,-225,0.2132
10,DLS-ACC,expert,-8,-200,0.1856
10,DLS-ACC,expert,-7,-175,0.1445
10,DLS-ACC,expert,-6,-150,0.1434
10,DLS-ACC,expert,-5,-125,0.1423
10,DLS-ACC,expert,-4,-100,0.1624
10,DLS-ACC,expert,-3,-75,0.1593
10,DLS-ACC,expert,-2,-50,0.1958
10,DLS-ACC,expert,-1,-25,0.1798
10,DLS-ACC,expert,0,0,1.0
10,DLS-ACC,expert,1,25,0.2747
10,DLS-ACC,expert,2,50,0.26
10,DLS-ACC,expert,3,75,0.3649
10,DLS-ACC,expert,4,100,0.4923
10,DLS-ACC,expert,5,125,0.7188
10,DLS-ACC,expert,6,150,0.3356
10,DLS-ACC,expert,7,175,0.1363
10,DLS-ACC,expert,8,200,0.1606
10,DLS-ACC,expert,9,225,0.1545
10,DLS-ACC,expert,10,250,0.1712
10,V1-DMS,naive,-10,-250,0.1351
10,V1-DMS,naive,-9,-225,0.1248
10,V1-DMS,naive,-8,-200,0.1179
10,V1-DMS,naive,-7,-175,0.1254
10,V1-DMS,naive,-6,-150,0.1369
10,V1-DMS,naive,-5,-125,0.1193
10,V1-DMS,naive,-4,-100,0.1251
10,V1-DMS,naive,-3,-75,0.1346
10,V1-DMS,naive,-2,-50,0.1254
10,V1-DMS,naive,-1,-25,0.1193
10,V1-DMS,naive,0,0,0.1364
10,V1-DMS,naive,1,25,0.1263
10,V1-DMS,naive,2,50,0.1263
10,V1-DMS,naive,3,75,0.1332
10,V1-DMS,naive,4,100,0.1588
10,V1-DMS,naive,5,125,0.1291
10,V1-DMS,naive,6,150,0.1367
10,V1-DMS,naive,7,175,0.1404
10,V1-DMS,naive,8,200,0.1326
10,V1-DMS,naive,9,225,0.1451
10,V1-DMS,naive,10,250,0.1391
10,V1-DMS,intermediate,-10,-250,0.1262
10,V1-DMS,intermediate,-9,-225,0.131
10,V1-DMS,intermediate,-8,-200,0.1208
10,V1-DMS,intermediate,-7,-175,0.1268
10,V1-DMS,intermediate,-6,-150,0.1415
10,V1-DMS,intermediate,-5,-125,0.1422
10,V1-DMS,intermediate,-4,-100,0.1226
10,V1-DMS,intermediate,-3,-75,0.1342
10,V1-DMS,intermediate,-2,-50,0.1272
10,V1-DMS,intermediate,-1,-25,0.1145
10,V1-DMS,intermediate,0,0,0.1561
10,V1-DMS,intermediate,1,25,0.1299
10,V1-DMS,intermediate,2,50,0.1588
10,V1-DMS,intermediate,3,75,0.1305
10,V1-DMS,intermediate,4,100,0.1248
10,V1-DMS,intermediate,5,125,0.1411
10,V1-DMS,intermediate,6,150,0.1577
10,V1-DMS,intermediate,7,175,0.1124
10,V1-DMS,intermediate,8,200,0.1335
10,V1-DMS,intermediate,9,225,0.1417
10,V1-DMS,intermediate,10,250,0.1446
10,V1-DMS,expert,-10,-250,0.128
10,V1-DMS,expert,-9,-225,0.1252
10,V1-DMS,expert,-8,-200,0.1279
10,V1-DMS,expert,-7,-175,0.1264
10,V1-DMS,expert,-6,-150,0.1347
10,V1-DMS,expert,-5,-125,0.1245
10,V1-DMS,expert,-4,-100,0.128
10,V1-DMS,expert,-3,-75,0.1262
10,V1-DMS,expert,-2,-50,0.1298
10,V1-DMS,expert,-1,-25,0.1532
10,V1-DMS,expert,0,0,0.1599
10,V1-DMS,expert,1,25,0.1326
10,V1-DMS,expert,2,50,0.141
10,V1-DMS,expert,3,75,0.1644
10,V1-DMS,expert,4,100,0.1681
10,V1-DMS,expert,5,125,0.1596
10,V1-DMS,expert,6,150,0.1318
10,V1-DMS,expert,7,175,0.1772
10,V1-DMS,expert,8,200,0.1289
10,V1-DMS,expert,9,225,0.1563
10,V1-DMS,expert,10,250,0.1347
10,V1-DLS,naive,-10,-250,0.1272
10,V1-DLS,naive,-9,-225,0.1288
10,V1-DLS,naive,-8,-200,0.1287
10,V1-DLS,naive,-7,-175,0.1051
10,V1-DLS,naive,-6,-150,0.1223
10,V1-DLS,naive,-5,-125,0.1308
10,V1-DLS,naive,-4,-100,0.1225
10,V1-DLS,naive,-3,-75,0.0975
10,V1-DLS,naive,-2,-50,0.1006
10,V1-DLS,naive,-1,-25,0.1199
10,V1-DLS,naive,0,0,0.1159
10,V1-DLS,naive,1,25,0.1034
10,V1-DLS,naive,2,50,0.1162
10,V1-DLS,naive,3,75,0.1166
10,V1-DLS,naive,4,100,0.1019
10,V1-DLS,naive,5,125,0.1133
10,V1-DLS,naive,6,150,0.1135
10,V1-DLS,naive,7,175,0.1141
10,V1-DLS,naive,8,200,0.1121
10,V1-DLS,naive,9,225,0.1046
10,V1-DLS,naive,10,250,0.1294
10,V1-DLS,intermediate,-10,-250,0.1584
10,V1-DLS,intermediate,-9,-225,0.1393
10,V1-DLS,intermediate,-8,-200,0.1464
10,V1-DLS,intermediate,-7,-175,0.1393
10,V1-DLS,intermediate,-6,-150,0.1313
10,V1-DLS,intermediate,-5,-125,0.1374
10,V1-DLS,intermediate,-4,-100,0.1439
10,V1-DLS,intermediate,-3,-75,0.1399
10,V1-DLS,intermediate,-2,-50,0.1564
10,V1-DLS,intermediate,-1,-25,0.1178
10,V1-DLS,intermediate,0,0,0.1487
10,V1-DLS,intermediate,1,25,0.1193
10,V1-DLS,intermediate,2,50,0.1454
10,V1-DLS,intermediate,3,75,0.139
10,V1-DLS,intermediate,4,100,0.1563
10,V1-DLS,intermediate,5,125,0.1537
10,V1-DLS,intermediate,6,150,0.1469
10,V1-DLS,intermediate,7,175,0.1501
10,V1-DLS,intermediate,8,200,0.1256
10,V1-DLS,intermediate,9,225,0.1285
10,V1-DLS,intermediate,10,250,0.1282
10,V1-DLS,expert,-10,-250,0.1041
10,V1-DLS,expert,-9,-225,0.0965
10,V1-DLS,expert,-8,-200,0.0924
10,V1-DLS,expert,-7,-175,0.1071
10,V1-DLS,expert,-6,-150,0.0936
10,V1-DLS,expert,-5,-125,0.104
10,V1-DLS,expert,-4,-100,0.1329
10,V1-DLS,expert,-3,-75,0.1192
10,V1-DLS,expert,-2,-50,0.1273
10,V1-DLS,expert,-1,-25,0.0986
10,V1-DLS,expert,0,0,0.1164
10,V1-DLS,expert,1,25,0.1144
10,V1-DLS,expert,2,50,0.1183
10,V1-DLS,expert,3,75,0.0891
10,V1-DLS,expert,4,100,0.1104
10,V1-DLS,expert,5,125,0.1204
10,V1-DLS,expert,6,150,0.1114
10,V1-DLS,expert,7,175,0.1094
10,V1-DLS,expert,8,200,0.1289
10,V1-DLS,expert,9,225,0.1168
10,V1-DLS,expert,10,250,0.0979
10,V1-ACC,naive,-10,-250,0.117
10,V1-ACC,naive,-9,-225,0.0988
10,V1-ACC,naive,-8,-200,0.0864
10,V1-ACC,naive,-7,-175,0.0822
10,V1-ACC,naive,-6,-150,0.1036
10,V1-ACC,naive,-5,-125,0.087
10,V1-ACC,naive,-4,-100,0.1033
10,V1-ACC,naive,-3,-75,0.1061
10,V1-ACC,naive,-2,-50,0.0873
10,V1-ACC,naive,-1,-25,0.1112
10,V1-ACC,naive,0,0,0.143
10,V1-ACC,naive,1,25,0.1226
10,V1-ACC,naive,2,50,0.0817
10,V1-ACC,naive,3,75,0.1057
10,V1-ACC,naive,4,100,0.0893
10,V1-ACC,naive,5,125,0.1023
10,V1-ACC,naive,6,150,0.0762
10,V1-ACC,naive,7,175,0.0923
10,V1-ACC,naive,8,200,0.0902
10,V1-ACC,naive,9,225,0.0983
10,V1-ACC,naive,10,250,0.0837
10,V1-ACC,intermediate,-10,-250,0.0787
10,V1-ACC,intermediate,-9,-225,0.1097
10,V1-ACC,intermediate,-8,-200,0.0721
10,V1-ACC,intermediate,-7,-175,0.0736
10,V1-ACC,intermediate,-6,-150,0.0917
10,V1-ACC,intermediate,-5,-125,0.0756
10,V1-ACC,intermediate,-4,-100,0.0798
10,V1-ACC,intermediate,-3,-75,0.0752
10,V1-ACC,intermediate,-2,-50,0.082
10,V1-ACC,intermediate,-1,-25,0.0895
10,V1-ACC,intermediate,0,0,0.0776
10,V1-ACC,intermediate,1,25,0.0635
10,V1-ACC,intermediate,2,50,0.0737
10,V1-ACC,intermediate,3,75,0.0841
10,V1-ACC,intermediate,4,100,0.0801
10,V1-ACC,intermediate,5,125,0.1127
10,V1-ACC,intermediate,6,150,0.0986
10,V1-ACC,intermediate,7,175,0.0786
10,V1-ACC,intermediate,8,200,0.0688
10,V1-ACC,intermediate,9,225,0.0924
10,V1-ACC,intermediate,10,250,0.0958
10,V1-ACC,expert,-10,-250,0.086
10,V1-ACC,expert,-9,-225,0.0645
10,V1-ACC,expert,-8,-200,0.0731
10,V1-ACC,expert,-7,-175,0.0788
10,V1-ACC,expert,-6,-150,0.0768
10,V1-ACC,expert,-5,-125,0.0767
10,V1-ACC,expert,-4,-100,0.0871
10,V1-ACC,expert,-3,-75,0.0867
10,V1-ACC,expert,-2,-50,0.0927
10,V1-ACC,expert,-1,-25,0.0761
10,V1-ACC,expert,0,0,0.081
10,V1-ACC,expert,1,25,0.0727
10,V1-ACC,expert,2,50,0.0907
10,V1-ACC,expert,3,75,0.0661
10,V1-ACC,expert,4,100,0.0697
10,V1-ACC,expert,5,125,0.0812
10,V1-ACC,expert,6,150,0.0894
10,V1-ACC,expert,7,175,0.0927
10,V1-ACC,expert,8,200,0.0898
10,V1-ACC,expert,9,225,0.0891
10,V1-ACC,expert,10,250,0.0719
11,DMS-DLS,naive,-10,-250,0.0866
11,DMS-DLS,naive,-9,-225,0.1431
11,DMS-DLS,naive,-8,-200,0.1236
11,DMS-DLS,naive,-7,-175,0.108
11,DMS-DLS,naive,-6,-150,0.0945
11,DMS-DLS,naive,-5,-125,0.0945
11,DMS-DLS,naive,-4,-100,0.0926
11,DMS-DLS,naive,-3,-75,0.0756
11,DMS-DLS,naive,-2,-50,0.1038
11,DMS-DLS,naive,-1,-25,0.1719
11,DMS-DLS,naive,0,0,0.193
11,DMS-DLS,naive,1,25,0.1618
11,DMS-DLS,naive,2,50,0.1713
11,DMS-DLS,naive,3,75,0.2066
11,DMS-DLS,naive,4,100,0.166
11,DMS-DLS,naive,5,125,0.1041
11,DMS-DLS,naive,6,150,0.0981
11,DMS-DLS,naive,7,175,0.081
11,DMS-DLS,naive,8,200,0.0938
11,DMS-DLS,naive,9,225,0.1056
