animal,role,lp,pair,epoch,n_bins,n_units_x,n_units_y,n_units_z,k_eff,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,sh_x_cc1,sh_y_cc1
11,learner,84,V1-ACC,expert,4243,67,62,59,20,0.1239,1,0.0251,0.024,0,0.4596,0.4803,0.1696,0.1576,62.07,60.67
11,learner,84,CA1-DMS,naive,5331,28,20,140,20,0.1478,1,0.0194,0.0038,3,0.386,0.3341,0.2079,0.1595,75.79,63.59
11,learner,84,CA1-DMS,intermediate,3929,28,20,140,20,0.1517,0,0.0,-0.0521,-5,0.2962,0.4048,0.1843,0.1515,80.69,79.97
11,learner,84,CA1-DMS,expert,4243,28,20,140,20,-0.0315,0,0.0,0.0503,5,0.2782,0.2981,0.1504,0.1712,72.56,67.94
11,learner,84,CA1-DLS,naive,5331,28,5,155,5,0.2446,2,0.0617,-0.0032,-6,0.4303,0.4173,0.344,0.1789,81.73,66.8
11,learner,84,CA1-DLS,intermediate,3929,28,5,155,5,0.2386,3,0.1107,0.0255,0,0.4545,0.6861,0.4402,0.48,87.03,76.15
11,learner,84,CA1-DLS,expert,4243,28,5,155,5,-0.1792,0,0.0,0.0788,0,0.395,0.5336,0.4617,0.4793,23.8,14.91
11,learner,84,CA1-ACC,naive,5331,28,62,98,20,0.0149,0,0.0,0.0115,1,0.3872,0.5433,0.1872,0.1748,76.0,87.81
11,learner,84,CA1-ACC,intermediate,3929,28,62,98,20,0.0218,5,0.1414,-0.0677,-4,0.2928,0.5007,0.1223,0.1716,86.59,74.73
11,learner,84,CA1-ACC,expert,4243,28,62,98,20,0.4138,8,0.724,-0.0216,-10,0.2778,0.4831,0.1096,0.137,84.8,84.86
11,learner,84,CA1-V1,naive,5331,28,67,93,20,0.2583,3,0.0731,-0.0323,0,0.3865,0.5947,0.203,0.1913,52.82,52.62
11,learner,84,CA1-V1,intermediate,3929,28,67,93,20,-0.1854,5,0.1485,-0.041,-1,0.294,0.4081,0.1886,0.2297,88.87,85.26
11,learner,84,CA1-V1,expert,4243,28,67,93,20,-0.0697,1,0.0221,-0.0125,0,0.2758,0.4603,0.1986,0.2072,62.58,61.97
11,learner,84,DG-DMS,naive,5331,6,20,162,6,0.1126,1,0.018,0.0031,0,0.3941,0.3622,0.1557,0.3207,65.58,67.25
11,learner,84,DG-DMS,intermediate,3929,6,20,162,6,0.0586,0,0.0,-0.1476,-7,0.0952,0.4712,0.3229,0.4385,71.13,88.27
11,learner,84,DG-DMS,expert,4243,6,20,162,6,-0.0274,0,0.0,-0.0167,-8,0.0925,0.2673,0.2194,0.2941,70.77,77.06
11,learner,84,DG-DLS,naive,5331,6,5,177,5,0.2815,4,0.2141,-0.0179,8,0.4143,0.4186,0.1384,0.1262,50.82,45.77
11,learner,84,DG-DLS,intermediate,3929,6,5,177,5,0.3374,3,0.1834,-0.067,-8,0.2514,0.6835,0.2846,0.3788,82.08,42.96
11,learner,84,DG-DLS,expert,4243,6,5,177,5,0.5908,1,0.2147,-0.1,-6,0.0977,0.5296,0.4522,0.5557,57.67,41.77
11,learner,84,DG-ACC,naive,5331,6,62,120,6,0.0508,0,0.0,0.0059,2,0.394,0.5972,0.102,0.2768,51.83,77.82
11,learner,84,DG-ACC,intermediate,3929,6,62,120,6,-0.254,2,0.0385,-0.0175,-2,0.098,0.5327,0.0889,0.2584,62.29,72.75
11,learner,84,DG-ACC,expert,4243,6,62,120,6,0.4459,4,0.3839,-0.0296,0,0.0928,0.507,0.1186,0.2745,79.8,87.92
11,learner,84,DG-V1,naive,5331,6,67,115,6,0.1287,3,0.0556,-0.0144,-1,0.3957,0.6348,0.2033,0.3456,62.64,42.99
11,learner,84,DG-V1,intermediate,3929,6,67,115,6,0.3272,2,0.103,0.0277,8,0.0946,0.4519,0.2668,0.3437,80.97,70.81
11,learner,84,DG-V1,expert,4243,6,67,115,6,0.0608,2,0.0343,0.0466,-2,0.0893,0.4942,0.1781,0.2757,33.71,81.0
11,learner,84,DG-CA1,naive,5331,6,28,154,6,0.4997,6,0.3598,-0.1002,0,0.3983,0.4958,0.2925,0.4812,57.17,73.33
11,learner,84,DG-CA1,intermediate,3929,6,28,154,6,0.1238,3,0.074,-0.0008,0,0.0909,0.3591,0.3928,0.4681,51.2,30.64
11,learner,84,DG-CA1,expert,4243,6,28,154,6,0.3339,2,0.1227,-0.0771,0,0.0954,0.3678,0.4183,0.4771,23.97,13.51
13,learner,23,CA1-V1,naive,7294,24,64,0,20,0.2807,2,0.0546,0.0516,1,0.3364,0.5468,0.3027,0.3039,37.12,37.79
13,learner,23,CA1-V1,intermediate,8216,24,64,0,20,0.3734,1,0.0751,0.0159,0,0.3032,0.5448,0.3279,0.3061,19.52,22.54
13,learner,23,CA1-V1,expert,7514,24,64,0,20,0.3732,1,0.075,-0.0234,0,0.232,0.5274,0.2946,0.2889,31.29,19.07
14,learner,39,DMS-DLS,naive,5899,29,13,21,13,0.0744,0,0.0,-0.074,-4,0.4324,0.252,0.3588,0.3779,65.98,88.86
14,learner,39,DMS-DLS,intermediate,4790,29,13,21,13,0.073,0,0.0,-0.0115,-6,0.4694,0.3109,0.4928,0.3679,82.97,70.43
14,learner,39,DMS-DLS,expert,4206,29,13,21,13,-0.0213,1,0.0258,0.0495,2,0.4828,0.3105,0.49,0.3647,89.37,89.03
14,learner,39,DMS-ACC,naive,5899,29,21,13,20,0.1919,0,0.0,-0.0643,0,0.4341,0.7598,0.638,0.5199,87.75,56.05
14,learner,39,DMS-ACC,intermediate,4790,29,21,13,20,0.0213,0,0.0,0.0497,8,0.4641,0.4787,0.5269,0.494,83.51,89.98
14,learner,39,DMS-ACC,expert,4206,29,21,13,20,0.2228,0,0.0,-0.0601,2,0.4543,0.9187,0.6301,0.7231,60.41,90.0
14,learner,39,DLS-ACC,naive,5899,13,21,29,13,0.0088,0,0.0,0.0787,9,0.2508,0.9303,0.3854,0.6725,88.3,89.74
14,learner,39,DLS-ACC,intermediate,4790,13,21,29,13,0.0082,0,0.0,0.125,5,0.3154,0.4334,0.3152,0.4152,68.02,89.92
14,learner,39,DLS-ACC,expert,4206,13,21,29,13,0.0004,0,0.0,0.0512,3,0.3092,0.3964,0.3108,0.4355,86.53,89.62
