animal,role,lp,pair,epoch,n_bins,n_units_x,n_units_y,n_units_z,k_eff,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,sh_x_cc1,sh_y_cc1
11,learner,84,CA1-DLS,intermediate,9865,28,5,0,5,0.0051,0,0.0,-0.0045,2,0.457,0.6765,0.4487,0.5388,89.88,89.36
11,learner,84,CA1-DLS,expert,10602,28,5,0,5,-0.0029,0,0.0,0.0612,-4,0.3935,0.5125,0.5483,0.5882,89.59,86.05
11,learner,84,CA1-ACC,naive,13286,28,67,0,20,0.0519,0,0.0,0.0346,3,0.3951,0.6179,0.1765,0.2002,89.59,76.71
11,learner,84,CA1-ACC,intermediate,9865,28,67,0,20,0.1022,0,0.0,-0.0214,10,0.3228,0.5726,0.1388,0.1796,60.39,57.67
11,learner,84,CA1-ACC,expert,10602,28,67,0,20,0.0208,0,0.0,0.01,-2,0.2837,0.5618,0.1677,0.1763,50.94,64.12
11,learner,84,CA1-V1,naive,13286,28,67,0,20,0.0695,0,0.0,-0.0286,-3,0.3951,0.6409,0.2192,0.2206,67.12,57.73
11,learner,84,CA1-V1,intermediate,9865,28,67,0,20,0.0151,0,0.0,0.0374,-3,0.3228,0.495,0.2398,0.2768,84.4,87.5
11,learner,84,CA1-V1,expert,10602,28,67,0,20,0.0394,0,0.0,0.0273,5,0.2837,0.5018,0.2673,0.2575,26.88,62.35
11,learner,84,DG-DMS,naive,13286,6,20,0,6,0.0138,0,0.0,-0.0446,-23,0.4277,0.3867,0.17,0.2976,79.36,53.27
11,learner,84,DG-DMS,intermediate,9865,6,20,0,6,-0.006,0,0.0,-0.1507,-19,0.0855,0.4434,0.3685,0.4476,49.47,43.98
11,learner,84,DG-DMS,expert,10602,6,20,0,6,-0.0027,0,0.0,-0.0764,-20,0.1291,0.207,0.2987,0.3743,79.6,88.86
11,learner,84,DG-DLS,naive,13286,6,5,0,5,-0.0076,0,0.0,-0.1196,-24,0.5114,0.4001,0.3226,0.2934,74.32,83.92
11,learner,84,DG-DLS,intermediate,9865,6,5,0,5,0.0063,0,0.0,-0.07,7,0.1644,0.6765,0.6277,0.7138,55.82,81.8
11,learner,84,DG-DLS,expert,10602,6,5,0,5,0.0273,0,0.0,-0.0724,-6,0.1738,0.5125,0.6915,0.774,66.94,85.69
11,learner,84,DG-ACC,naive,13286,6,67,0,6,0.0286,0,0.0,0.0169,3,0.4277,0.6496,0.0979,0.3044,37.97,82.84
11,learner,84,DG-ACC,intermediate,9865,6,67,0,6,0.001,0,0.0,-0.0449,-4,0.0855,0.5811,0.1296,0.2967,82.74,83.35
11,learner,84,DG-ACC,expert,10602,6,67,0,6,0.0124,0,0.0,-0.0711,-1,0.1291,0.5856,0.1503,0.3472,86.19,57.13
11,learner,84,DG-V1,naive,13286,6,67,0,6,0.0833,0,0.0,-0.0701,-1,0.4277,0.6824,0.2062,0.3756,60.54,30.33
11,learner,84,DG-V1,intermediate,9865,6,67,0,6,0.0552,0,0.0,0.0632,20,0.0855,0.5146,0.3402,0.4183,46.85,84.52
11,learner,84,DG-V1,expert,10602,6,67,0,6,0.0206,0,0.0,-0.0612,5,0.1291,0.5315,0.2978,0.4041,51.61,66.44
11,learner,84,DG-CA1,naive,13286,6,28,0,6,0.1475,2,0.0171,-0.0724,1,0.4277,0.4867,0.3181,0.4791,60.89,71.7
11,learner,84,DG-CA1,intermediate,9865,6,28,0,6,0.1494,2,0.0247,0.0152,0,0.0855,0.3861,0.4882,0.5291,77.51,83.15
11,learner,84,DG-CA1,expert,10602,6,28,0,6,0.2392,2,0.0424,-0.1116,2,0.1291,0.375,0.4869,0.5007,11.58,22.44
13,learner,23,DMS-DLS,naive,18261,8,6,0,6,-0.0165,0,0.0,0.094,21,0.5239,0.4054,0.4215,0.2958,81.92,83.49
13,learner,23,DMS-DLS,intermediate,20538,8,6,0,6,0.0723,0,0.0,0.0053,-25,0.4977,0.6318,0.5594,0.4823,32.88,70.75
13,learner,23,DMS-DLS,expert,18859,8,6,0,6,0.0021,0,0.0,0.1192,4,0.4837,0.7629,0.3432,0.2939,63.89,79.14
13,learner,23,DMS-ACC,naive,18261,8,7,0,7,-0.0018,0,0.0,0.0242,18,0.5214,0.4206,0.3401,0.285,66.19,53.47
13,learner,23,DMS-ACC,intermediate,20538,8,7,0,7,-0.001,0,0.0,0.0677,19,0.5341,0.3885,0.423,0.0889,42.07,74.28
13,learner,23,DMS-ACC,expert,18859,8,7,0,7,0.0277,0,0.0,-0.0081,-8,0.4897,0.3,0.2807,0.2623,59.82,83.44
13,learner,23,DLS-ACC,naive,18261,6,7,0,6,0.0701,1,0.0025,-0.0131,17,0.4054,0.4145,0.647,0.6247,31.68,79.08
13,learner,23,DLS-ACC,intermediate,20538,6,7,0,6,0.0365,1,0.001,-0.0063,0,0.6318,0.3007,0.4203,0.3733,66.58,72.15
13,learner,23,DLS-ACC,expert,18859,6,7,0,6,0.0395,0,0.0,0.0206,10,0.7629,0.3335,0.4207,0.3181,74.59,61.37
13,learner,23,V1-DMS,naive,18261,64,8,0,8,0.0124,0,0.0,0.0301,-13,0.5982,0.5214,0.3486,0.3414,75.16,57.66
13,learner,23,V1-DMS,intermediate,20538,64,8,0,8,0.0356,0,0.0,-0.0142,-8,0.6095,0.5341,0.2676,0.3372,65.18,64.2
13,learner,23,V1-DMS,expert,18859,64,8,0,8,0.0132,0,0.0,0.0321,-11,0.5719,0.4897,0.262,0.258,77.02,58.73
13,learner,23,V1-DLS,naive,18261,64,6,0,6,0.0086,0,0.0,0.1144,8,0.6029,0.4054,0.3731,0.1919,77.31,72.91
13,learner,23,V1-DLS,intermediate,20538,64,6,0,6,0.0796,0,0.0,-0.0451,-17,0.6125,0.6318,0.3055,0.3487,72.7,69.29
13,learner,23,V1-DLS,expert,18859,64,6,0,6,0.0742,1,0.0028,-0.0673,-2,0.5647,0.7629,0.3029,0.3054,55.71,62.79
13,learner,23,V1-ACC,naive,18261,64,7,0,7,0.0254,0,0.0,0.0346,-16,0.5813,0.4206,0.2927,0.209,80.76,44.98
13,learner,23,V1-ACC,intermediate,20538,64,7,0,7,0.0557,0,0.0,0.0096,17,0.5831,0.3885,0.2737,0.0945,59.62,16.83
13,learner,23,V1-ACC,expert,18859,64,7,0,7,0.0313,0,0.0,0.0527,5,0.5631,0.3,0.2561,0.085,70.56,70.9
13,learner,23,CA1-DMS,naive,18261,24,8,0,8,0.022,0,0.0,0.0024,-12,0.3785,0.5214,0.3585,0.3207,80.8,55.8
13,learner,23,CA1-DMS,intermediate,20538,24,8,0,8,0.0702,0,0.0,-0.0278,22,0.3584,0.5341,0.4189,0.4016,68.27,87.03
13,learner,23,CA1-DMS,expert,18859,24,8,0,8,0.0702,0,0.0,0.0342,-2,0.3531,0.4897,0.3157,0.3818,44.61,75.45
13,learner,23,CA1-DLS,naive,18261,24,6,0,6,0.0068,0,0.0,0.0354,20,0.3472,0.4054,0.3346,0.1781,83.57,74.07
13,learner,23,CA1-DLS,intermediate,20538,24,6,0,6,0.0462,0,0.0,-0.0506,-1,0.3493,0.6318,0.3446,0.381,64.83,12.7
13,learner,23,CA1-DLS,expert,18859,24,6,0,6,0.0471,0,0.0,-0.0424,-12,0.3522,0.7629,0.2985,0.1661,85.56,78.03
13,learner,23,CA1-ACC,naive,18261,24,7,0,7,0.0401,0,0.0,0.0389,23,0.4092,0.4206,0.3561,0.2157,53.31,71.53
13,learner,23,CA1-ACC,intermediate,20538,24,7,0,7,0.0477,0,0.0,0.0352,9,0.3428,0.3885,0.3158,0.198,59.5,30.96
13,learner,23,CA1-ACC,expert,18859,24,7,0,7,0.0641,0,0.0,-0.0104,-7,0.3149,0.3,0.307,0.2118,40.32,58.37
13,learner,23,CA1-V1,naive,18261,24,64,0,20,0.1915,2,0.0231,0.0496,1,0.3384,0.5825,0.288,0.2949,35.25,33.95
13,learner,23,CA1-V1,intermediate,20538,24,64,0,20,0.2606,1,0.0352,0.009,0,0.3037,0.5776,0.3125,0.3141,18.18,19.27
13,learner,23,CA1-V1,expert,18859,24,64,0,20,0.258,1,0.0344,-0.0162,0,0.2275,0.5643,0.2968,0.2833,29.14,18.96
14,learner,39,DMS-DLS,naive,14749,31,26,0,20,0.0663,0,0.0,-0.0286,-10,0.4606,0.3403,0.3177,0.3539,60.52,80.12
14,learner,39,DMS-DLS,intermediate,11968,31,26,0,20,0.0109,0,0.0,0.0333,-14,0.5141,0.4632,0.4452,0.3408,85.17,52.94
14,learner,39,DMS-DLS,expert,10506,31,26,0,20,0.1002,0,0.0,0.0418,5,0.5081,0.4539,0.4801,0.4069,74.2,75.46
14,learner,39,DMS-ACC,naive,14749,31,23,0,20,0.0457,0,0.0,-0.0803,0,0.5005,0.6001,0.6493,0.6837,48.32,89.25
14,learner,39,DMS-ACC,intermediate,11968,31,23,0,20,0.0031,0,0.0,-0.0929,-2,0.4827,0.4298,0.515,0.4908,87.31,66.16
14,learner,39,DMS-ACC,expert,10506,31,23,0,20,0.0816,0,0.0,-0.068,5,0.492,0.352,0.6102,0.4574,79.98,84.34
14,learner,39,DLS-ACC,naive,14749,26,23,0,20,0.0327,0,0.0,0.0406,18,0.3581,0.6001,0.4564,0.5318,89.87,83.3
14,learner,39,DLS-ACC,intermediate,11968,26,23,0,20,-0.0105,0,0.0,0.0524,7,0.4654,0.4298,0.4246,0.477,84.69,85.9
14,learner,39,DLS-ACC,expert,10506,26,23,0,20,0.0028,0,0.0,0.0301,23,0.4381,0.352,0.4221,0.4155,89.54,84.26
